date,league,season,referee,odds_over25,odds_under25,squad,opponent,venue,goals_for,goals_against,ht_goals_for,ht_goals_against,shots,shots_on_target,corners,fouls,yellow_cards,red_cards,opp_shots,opp_shots_on_target,opp_corners,opp_fouls,odds_win,odds_draw,odds_loss,result,shot_accuracy,shot_conversion,opp_shot_accuracy,shot_dominance,corner_dominance,discipline_index,foul_rate,second_half_goals,clean_sheet,implied_win_prob,implied_draw_prob,implied_loss_prob,over25_implied,match_points,rolling_form_5,rolling_goals_5,rolling_conceded_5
,SPA-La Liga,2016-2017,,,,Real Madrid,Granada,Away,4,0,4,0,16,8,3,8,0,0,13,3,6,14,,,,W,0.5,0.25,0.23076923076923078,0.5517241379310345,0.3333333333333333,0,8,0,1,0.35359109538829203,,,0.5052356020942408,3,2.4,3.4,1.6
,SPA-La Liga,2016-2017,,,,Real Madrid,Sevilla,Home,4,1,2,0,14,7,4,14,4,0,11,6,5,19,,,,W,0.5,0.2857142857142857,0.5454545454545454,0.56,0.4444444444444444,40,14,2,0,0.35359109538829203,,,0.5052356020942408,3,2.4,3.6,1.4
,SPA-La Liga,2016-2017,,,,Real Madrid,Celta,Away,4,1,1,0,13,8,6,9,2,0,17,6,4,17,,,,W,0.6153846153846154,0.3076923076923077,0.35294117647058826,0.43333333333333335,0.6,20,9,3,0,0.35359109538829203,,,0.5052356020942408,3,3.0,4.0,1.0
,SPA-La Liga,2016-2017,,,,Real Madrid,Malaga,Away,2,0,1,0,16,8,7,9,0,0,22,6,9,6,,,,W,0.5,0.125,0.2727272727272727,0.42105263157894735,0.4375,0,9,1,1,0.35359109538829203,,,0.5052356020942408,3,3.0,3.2,0.6
,SPA-La Liga,2016-2017,,,,Sevilla,Espanol,Home,6,4,3,3,16,11,8,8,2,0,10,7,2,15,,,,W,0.6875,0.375,0.7,0.6153846153846154,0.8,20,8,3,0,0.35359109538829203,,,0.5052356020942408,3,3.0,6.0,4.0
,SPA-La Liga,2016-2017,,,,Sevilla,Villarreal,Away,0,0,0,0,6,0,1,12,3,0,12,5,5,16,,,,D,0.0,0.0,0.4166666666666667,0.3333333333333333,0.16666666666666666,30,12,0,1,0.35359109538829203,,,0.5052356020942408,1,2.0,3.0,2.0
,SPA-La Liga,2016-2017,,,,Sevilla,Las Palmas,Home,2,1,0,1,16,7,10,15,2,0,7,4,1,13,,,,W,0.4375,0.125,0.5714285714285714,0.6956521739130435,0.9090909090909091,20,15,2,0,0.35359109538829203,,,0.5052356020942408,3,2.3333333333333335,2.6666666666666665,1.6666666666666667
,SPA-La Liga,2016-2017,,,,Sevilla,Eibar,Away,1,1,1,0,8,4,2,10,1,0,10,2,4,19,,,,D,0.5,0.125,0.2,0.4444444444444444,0.3333333333333333,10,10,0,0,0.35359109538829203,,,0.5052356020942408,1,2.0,2.25,1.5
,SPA-La Liga,2016-2017,,,,Sevilla,Betis,Home,1,0,0,0,12,3,6,24,5,0,8,3,2,17,,,,W,0.25,0.08333333333333333,0.375,0.6,0.75,50,24,1,1,0.35359109538829203,,,0.5052356020942408,3,2.2,2.0,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Ath Bilbao,Away,1,3,0,1,5,2,5,9,2,1,14,7,4,9,,,,L,0.4,0.2,0.5,0.2631578947368421,0.5555555555555556,45,9,1,0,0.35359109538829203,,,0.5052356020942408,0,1.6,1.0,1.0
,SPA-La Liga,2016-2017,,,,Sevilla,Alaves,Home,2,1,0,0,20,12,9,10,2,0,6,1,2,13,,,,W,0.6,0.1,0.16666666666666666,0.7692307692307693,0.8181818181818182,20,10,2,0,0.35359109538829203,,,0.5052356020942408,3,2.0,1.4,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Leganes,Away,3,2,1,0,5,4,2,20,5,0,19,6,5,17,,,,W,0.8,0.6,0.3157894736842105,0.20833333333333334,0.2857142857142857,50,20,2,0,0.35359109538829203,,,0.5052356020942408,3,2.0,1.6,1.4
,SPA-La Liga,2016-2017,,,,Sevilla,Ath Madrid,Home,1,0,0,0,12,5,4,15,4,0,9,3,5,11,,,,W,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.5714285714285714,0.4444444444444444,40,15,1,1,0.35359109538829203,,,0.5052356020942408,3,2.4,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Sp Gijon,Away,1,1,1,1,20,6,4,9,2,0,9,5,3,17,,,,D,0.3,0.05,0.5555555555555556,0.6896551724137931,0.5714285714285714,20,9,0,0,0.35359109538829203,,,0.5052356020942408,1,2.0,1.6,1.4
,SPA-La Liga,2016-2017,,,,Sevilla,Barcelona,Home,1,2,1,1,15,4,3,18,4,0,14,7,5,12,,,,L,0.26666666666666666,0.06666666666666667,0.5,0.5172413793103449,0.375,40,18,0,0,0.35359109538829203,,,0.5052356020942408,0,2.0,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,La Coruna,Away,3,2,1,2,20,7,14,12,2,0,4,3,3,15,,,,W,0.35,0.15,0.75,0.8333333333333334,0.8235294117647058,20,12,2,0,0.35359109538829203,,,0.5052356020942408,3,2.0,1.8,1.4
,SPA-La Liga,2016-2017,,,,Sevilla,Valencia,Home,2,1,0,0,6,1,3,19,0,0,10,4,6,14,,,,W,0.16666666666666666,0.3333333333333333,0.4,0.375,0.3333333333333333,0,19,2,0,0.35359109538829203,,,0.5052356020942408,3,2.0,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Granada,Away,1,2,0,1,17,6,8,16,2,0,11,6,4,18,,,,L,0.35294117647058826,0.058823529411764705,0.5454545454545454,0.6071428571428571,0.6666666666666666,20,16,1,0,0.35359109538829203,,,0.5052356020942408,0,1.4,1.6,1.6
,SPA-La Liga,2016-2017,,,,Sevilla,Celta,Away,3,0,0,0,14,5,6,13,3,0,14,6,4,13,,,,W,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.5,0.6,30,13,3,1,0.35359109538829203,,,0.5052356020942408,3,1.8,2.0,1.4
,SPA-La Liga,2016-2017,,,,Sevilla,Malaga,Home,4,1,4,0,9,5,3,17,2,1,16,3,6,12,,,,W,0.5555555555555556,0.4444444444444444,0.1875,0.36,0.3333333333333333,45,17,0,0,0.35359109538829203,,,0.5052356020942408,3,2.4,2.6,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Sociedad,Away,4,0,2,0,11,10,4,18,3,0,11,5,7,15,,,,W,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.5,0.36363636363636365,30,18,2,1,0.35359109538829203,,,0.5052356020942408,3,2.4,2.8,0.8
,SPA-La Liga,2016-2017,,,,Sevilla,Real Madrid,Home,2,1,0,0,9,4,6,13,3,0,10,3,1,10,,,,W,0.4444444444444444,0.2222222222222222,0.3,0.47368421052631576,0.8571428571428571,30,13,2,0,0.35359109538829203,,,0.5052356020942408,3,2.4,2.8,0.8
,SPA-La Liga,2016-2017,,,,Sevilla,Osasuna,Away,4,3,1,1,13,9,6,8,3,0,14,7,3,14,,,,W,0.6923076923076923,0.3076923076923077,0.5,0.48148148148148145,0.6666666666666666,30,8,3,0,0.35359109538829203,,,0.5052356020942408,3,3.0,3.4,1.0
,SPA-La Liga,2016-2017,,,,Sevilla,Espanol,Away,1,3,1,2,12,5,4,14,2,1,16,8,7,18,,,,L,0.4166666666666667,0.08333333333333333,0.5,0.42857142857142855,0.36363636363636365,45,14,0,0,0.35359109538829203,,,0.5052356020942408,0,2.4,3.0,1.6
,SPA-La Liga,2016-2017,,,,Sevilla,Villarreal,Home,0,0,0,0,14,4,9,14,2,0,11,4,0,16,,,,D,0.2857142857142857,0.0,0.36363636363636365,0.56,1.0,20,14,0,1,0.35359109538829203,,,0.5052356020942408,1,2.0,2.2,1.4
,SPA-La Liga,2016-2017,,,,Sevilla,Las Palmas,Away,1,0,0,0,12,3,4,16,4,0,15,7,1,15,,,,W,0.25,0.08333333333333333,0.4666666666666667,0.4444444444444444,0.8,40,16,1,1,0.35359109538829203,,,0.5052356020942408,3,2.0,1.6,1.4
,SPA-La Liga,2016-2017,,,,Sevilla,Eibar,Home,2,0,1,0,11,5,5,13,2,0,11,3,2,11,,,,W,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.5,0.7142857142857143,20,13,1,1,0.35359109538829203,,,0.5052356020942408,3,2.0,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Betis,Away,2,1,0,1,13,4,4,17,3,0,15,4,4,19,,,,W,0.3076923076923077,0.15384615384615385,0.26666666666666666,0.4642857142857143,0.5,30,17,2,0,0.35359109538829203,,,0.5052356020942408,3,2.0,1.2,0.8
,SPA-La Liga,2016-2017,,,,Sevilla,Ath Bilbao,Home,1,0,1,0,14,4,6,16,6,0,14,4,9,10,,,,W,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.5,0.4,60,16,0,1,0.35359109538829203,,,0.5052356020942408,3,2.6,1.2,0.2
,SPA-La Liga,2016-2017,,,,Sevilla,Alaves,Away,1,1,1,0,9,1,2,16,5,0,18,4,2,12,,,,D,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.5,50,16,0,0,0.35359109538829203,,,0.5052356020942408,1,2.6,1.4,0.4
,SPA-La Liga,2016-2017,,,,Sevilla,Leganes,Home,1,1,1,1,12,4,4,20,2,0,12,4,1,20,,,,D,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.5,0.8,20,20,0,0,0.35359109538829203,,,0.5052356020942408,1,2.2,1.4,0.6
,SPA-La Liga,2016-2017,,,,Sevilla,Ath Madrid,Away,1,3,0,1,9,2,2,14,3,0,15,8,2,16,,,,L,0.2222222222222222,0.1111111111111111,0.5333333333333333,0.375,0.5,30,14,1,0,0.35359109538829203,,,0.5052356020942408,0,1.6,1.2,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Sp Gijon,Home,0,0,0,0,18,6,9,17,3,0,8,2,5,13,,,,D,0.3333333333333333,0.0,0.25,0.6923076923076923,0.6428571428571429,30,17,0,1,0.35359109538829203,,,0.5052356020942408,1,1.2,0.8,1.0
,SPA-La Liga,2016-2017,,,,Sevilla,Barcelona,Away,0,3,0,3,7,3,4,13,2,1,15,7,4,16,,,,L,0.42857142857142855,0.0,0.4666666666666667,0.3181818181818182,0.5,45,13,0,0,0.35359109538829203,,,0.5052356020942408,0,0.6,0.6,1.6
,SPA-La Liga,2016-2017,,,,Sevilla,La Coruna,Home,4,2,3,2,19,13,4,19,3,0,9,4,2,15,,,,W,0.6842105263157895,0.21052631578947367,0.4444444444444444,0.6785714285714286,0.6666666666666666,30,19,1,0,0.35359109538829203,,,0.5052356020942408,3,1.0,1.2,1.8
,SPA-La Liga,2016-2017,,,,Sevilla,Valencia,Away,0,0,0,0,10,2,2,20,2,0,14,3,4,19,,,,D,0.2,0.0,0.21428571428571427,0.4166666666666667,0.3333333333333333,20,20,0,1,0.35359109538829203,,,0.5052356020942408,1,1.0,1.0,1.6
,SPA-La Liga,2016-2017,,,,Sevilla,Granada,Home,2,0,1,0,28,12,7,18,1,0,9,2,2,11,,,,W,0.42857142857142855,0.07142857142857142,0.2222222222222222,0.7567567567567568,0.7777777777777778,10,18,1,1,0.35359109538829203,,,0.5052356020942408,3,1.6,1.2,1.0
,SPA-La Liga,2016-2017,,,,Sevilla,Celta,Home,2,1,0,0,16,5,5,20,1,0,10,1,1,18,,,,W,0.3125,0.125,0.1,0.6153846153846154,0.8333333333333334,10,20,2,0,0.35359109538829203,,,0.5052356020942408,3,2.0,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Malaga,Away,2,4,1,1,9,4,3,18,5,0,11,5,1,14,,,,L,0.4444444444444444,0.2222222222222222,0.45454545454545453,0.45,0.75,50,18,1,0,0.35359109538829203,,,0.5052356020942408,0,2.0,2.0,1.4
,SPA-La Liga,2016-2017,,,,Sevilla,Sociedad,Home,1,1,1,0,11,3,10,20,4,0,9,3,3,10,,,,D,0.2727272727272727,0.09090909090909091,0.3333333333333333,0.55,0.7692307692307693,40,20,0,0,0.35359109538829203,,,0.5052356020942408,1,1.6,1.4,1.2
,SPA-La Liga,2016-2017,,,,Sevilla,Real Madrid,Away,1,4,0,2,11,6,5,19,2,0,14,7,4,14,,,,L,0.5454545454545454,0.09090909090909091,0.5,0.44,0.5555555555555556,20,19,1,0,0.35359109538829203,,,0.5052356020942408,0,1.4,1.6,2.0
,SPA-La Liga,2016-2017,,,,Sevilla,Osasuna,Home,5,0,3,0,17,7,1,11,3,0,5,2,1,8,,,,W,0.4117647058823529,0.29411764705882354,0.4,0.7727272727272727,0.5,30,11,2,1,0.35359109538829203,,,0.5052356020942408,3,1.4,2.2,2.0
,SPA-La Liga,2016-2017,,,,Sociedad,Real Madrid,Home,0,3,0,2,8,0,4,22,2,0,18,8,7,11,,,,L,0.0,0.0,0.4444444444444444,0.3076923076923077,0.36363636363636365,20,22,0,0,0.35359109538829203,,,0.5052356020942408,0,0.0,0.0,3.0
,SPA-La Liga,2016-2017,,,,Sociedad,Osasuna,Away,2,0,1,0,5,4,1,14,1,0,8,3,10,14,,,,W,0.8,0.4,0.375,0.38461538461538464,0.09090909090909091,10,14,1,1,0.35359109538829203,,,0.5052356020942408,3,1.5,1.0,1.5
,SPA-La Liga,2016-2017,,,,Sociedad,Espanol,Home,1,1,0,0,9,3,11,10,2,0,4,1,1,10,,,,D,0.3333333333333333,0.1111111111111111,0.25,0.6923076923076923,0.9166666666666666,20,10,1,0,0.35359109538829203,,,0.5052356020942408,1,1.3333333333333333,1.0,1.3333333333333333
,SPA-La Liga,2016-2017,,,,Sociedad,Villarreal,Away,1,2,1,2,15,2,6,16,3,1,9,4,3,13,,,,L,0.13333333333333333,0.06666666666666667,0.4444444444444444,0.625,0.6666666666666666,55,16,0,0,0.35359109538829203,,,0.5052356020942408,0,1.0,1.0,1.5
,SPA-La Liga,2016-2017,,,,Sociedad,Las Palmas,Home,4,1,3,0,17,7,7,3,1,0,8,3,4,7,,,,W,0.4117647058823529,0.23529411764705882,0.375,0.68,0.6363636363636364,10,3,1,0,0.35359109538829203,,,0.5052356020942408,3,1.4,1.6,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Eibar,Away,0,2,0,0,3,0,3,13,2,1,17,3,5,15,,,,L,0.0,0.0,0.17647058823529413,0.15,0.375,45,13,0,0,0.35359109538829203,,,0.5052356020942408,0,1.4,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Betis,Home,1,0,0,0,16,8,4,17,2,0,5,2,2,22,,,,W,0.5,0.0625,0.4,0.7619047619047619,0.6666666666666666,20,17,1,1,0.35359109538829203,,,0.5052356020942408,3,1.4,1.4,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Ath Bilbao,Away,2,3,1,0,6,3,4,19,3,0,15,11,7,17,,,,L,0.5,0.3333333333333333,0.7333333333333333,0.2857142857142857,0.36363636363636365,30,19,1,0,0.35359109538829203,,,0.5052356020942408,0,1.2,1.6,1.6
,SPA-La Liga,2016-2017,,,,Sociedad,Alaves,Home,3,0,1,0,16,5,4,17,3,0,10,3,2,20,,,,W,0.3125,0.1875,0.3,0.6153846153846154,0.6666666666666666,30,17,2,1,0.35359109538829203,,,0.5052356020942408,3,1.8,2.0,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Leganes,Away,2,0,1,0,9,5,4,15,2,0,7,4,1,19,,,,W,0.5555555555555556,0.2222222222222222,0.5714285714285714,0.5625,0.8,20,15,1,1,0.35359109538829203,,,0.5052356020942408,3,1.8,1.6,1.0
,SPA-La Liga,2016-2017,,,,Sociedad,Ath Madrid,Home,2,0,0,0,12,3,6,18,2,0,9,2,6,20,,,,W,0.25,0.16666666666666666,0.2222222222222222,0.5714285714285714,0.5,20,18,2,1,0.35359109538829203,,,0.5052356020942408,3,2.4,2.0,0.6
,SPA-La Liga,2016-2017,,,,Sociedad,Sp Gijon,Away,3,1,1,1,20,9,5,9,1,0,4,1,3,17,,,,W,0.45,0.15,0.25,0.8333333333333334,0.625,10,9,2,0,0.35359109538829203,,,0.5052356020942408,3,2.4,2.4,0.8
,SPA-La Liga,2016-2017,,,,Sociedad,Barcelona,Home,1,1,0,0,17,6,8,16,2,0,10,2,6,11,,,,D,0.35294117647058826,0.058823529411764705,0.2,0.6296296296296297,0.5714285714285714,20,16,1,0,0.35359109538829203,,,0.5052356020942408,1,2.6,2.2,0.4
,SPA-La Liga,2016-2017,,,,Sociedad,La Coruna,Away,1,5,0,3,14,3,6,10,4,0,15,10,8,15,,,,L,0.21428571428571427,0.07142857142857142,0.6666666666666666,0.4827586206896552,0.42857142857142855,40,10,1,0,0.35359109538829203,,,0.5052356020942408,0,2.0,1.8,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Valencia,Home,3,2,2,1,14,6,8,17,4,0,9,3,4,20,,,,W,0.42857142857142855,0.21428571428571427,0.3333333333333333,0.6086956521739131,0.6666666666666666,40,17,1,0,0.35359109538829203,,,0.5052356020942408,3,2.0,2.0,1.8
,SPA-La Liga,2016-2017,,,,Sociedad,Granada,Away,2,0,0,0,18,6,9,11,1,0,10,4,5,9,,,,W,0.3333333333333333,0.1111111111111111,0.4,0.6428571428571429,0.6428571428571429,10,11,2,1,0.35359109538829203,,,0.5052356020942408,3,2.0,2.0,1.8
,SPA-La Liga,2016-2017,,,,Sociedad,Sevilla,Home,0,4,0,2,11,5,7,15,2,0,11,10,4,18,,,,L,0.45454545454545453,0.0,0.9090909090909091,0.5,0.6363636363636364,20,15,0,0,0.35359109538829203,,,0.5052356020942408,0,1.4,1.4,2.4
,SPA-La Liga,2016-2017,,,,Sociedad,Malaga,Away,2,0,0,0,11,5,8,12,2,0,5,1,8,22,,,,W,0.45454545454545453,0.18181818181818182,0.2,0.6875,0.5,20,12,2,1,0.35359109538829203,,,0.5052356020942408,3,1.8,1.6,2.2
,SPA-La Liga,2016-2017,,,,Sociedad,Celta,Home,1,0,0,0,17,6,4,13,2,0,11,5,3,12,,,,W,0.35294117647058826,0.058823529411764705,0.45454545454545453,0.6071428571428571,0.5714285714285714,20,13,1,1,0.35359109538829203,,,0.5052356020942408,3,2.4,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Real Madrid,Away,0,3,0,1,9,3,3,11,1,1,7,4,0,16,,,,L,0.3333333333333333,0.0,0.5714285714285714,0.5625,1.0,35,11,0,0,0.35359109538829203,,,0.5052356020942408,0,1.8,1.0,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Osasuna,Home,3,2,0,1,13,6,3,6,2,0,11,5,2,22,,,,W,0.46153846153846156,0.23076923076923078,0.45454545454545453,0.5416666666666666,0.6,20,6,3,0,0.35359109538829203,,,0.5052356020942408,3,1.8,1.2,1.8
,SPA-La Liga,2016-2017,,,,Sociedad,Espanol,Away,2,1,1,1,15,5,6,14,2,0,7,2,5,15,,,,W,0.3333333333333333,0.13333333333333333,0.2857142857142857,0.6818181818181818,0.5454545454545454,20,14,1,0,0.35359109538829203,,,0.5052356020942408,3,2.4,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Villarreal,Home,0,1,0,0,16,0,7,8,2,0,7,3,4,19,,,,L,0.0,0.0,0.42857142857142855,0.6956521739130435,0.6363636363636364,20,8,0,0,0.35359109538829203,,,0.5052356020942408,0,1.8,1.2,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Las Palmas,Away,1,0,0,0,9,2,1,19,2,0,18,7,6,14,,,,W,0.2222222222222222,0.1111111111111111,0.3888888888888889,0.3333333333333333,0.14285714285714285,20,19,1,1,0.35359109538829203,,,0.5052356020942408,3,1.8,1.2,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Eibar,Home,2,2,1,1,14,7,3,12,3,1,13,4,5,20,,,,D,0.5,0.14285714285714285,0.3076923076923077,0.5185185185185185,0.375,55,12,1,0,0.35359109538829203,,,0.5052356020942408,1,2.0,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Betis,Away,3,2,2,1,9,6,6,15,2,0,12,5,7,18,,,,W,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.42857142857142855,0.46153846153846156,20,15,1,0,0.35359109538829203,,,0.5052356020942408,3,2.0,1.6,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Ath Bilbao,Home,0,2,0,1,16,4,8,15,3,0,9,5,3,22,,,,L,0.25,0.0,0.5555555555555556,0.64,0.7272727272727273,30,15,0,0,0.35359109538829203,,,0.5052356020942408,0,1.4,1.2,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Alaves,Away,0,1,0,1,10,2,8,13,3,1,10,5,5,14,,,,L,0.2,0.0,0.5,0.5,0.6153846153846154,55,13,0,0,0.35359109538829203,,,0.5052356020942408,0,1.4,1.2,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Leganes,Home,1,1,0,1,14,5,7,10,2,0,6,3,0,16,,,,D,0.35714285714285715,0.07142857142857142,0.5,0.7,1.0,20,10,1,0,0.35359109538829203,,,0.5052356020942408,1,1.0,1.2,1.6
,SPA-La Liga,2016-2017,,,,Sociedad,Ath Madrid,Away,0,1,0,1,10,1,4,13,4,0,20,8,6,18,,,,L,0.1,0.0,0.4,0.3333333333333333,0.4,40,13,0,0,0.35359109538829203,,,0.5052356020942408,0,0.8,0.8,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Sp Gijon,Home,3,1,2,0,20,7,7,20,1,0,10,3,4,19,,,,W,0.35,0.15,0.3,0.6666666666666666,0.6363636363636364,10,20,1,0,0.35359109538829203,,,0.5052356020942408,3,0.8,0.8,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Barcelona,Away,2,3,2,3,14,7,4,17,2,0,16,9,5,15,,,,L,0.5,0.14285714285714285,0.5625,0.4666666666666667,0.4444444444444444,20,17,0,0,0.35359109538829203,,,0.5052356020942408,0,0.8,1.2,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,La Coruna,Home,1,0,1,0,17,3,11,16,1,0,5,1,1,16,,,,W,0.17647058823529413,0.058823529411764705,0.2,0.7727272727272727,0.9166666666666666,10,16,0,1,0.35359109538829203,,,0.5052356020942408,3,1.4,1.4,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Valencia,Away,3,2,2,0,8,2,3,21,3,0,14,3,2,15,,,,W,0.25,0.375,0.21428571428571427,0.36363636363636365,0.6,30,21,1,0,0.35359109538829203,,,0.5052356020942408,3,1.8,1.8,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Granada,Home,2,1,1,0,13,5,7,14,0,0,5,3,1,16,,,,W,0.38461538461538464,0.15384615384615385,0.6,0.7222222222222222,0.875,0,14,1,0,0.35359109538829203,,,0.5052356020942408,3,2.4,2.2,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Sevilla,Away,1,1,0,1,9,3,3,10,3,1,11,3,10,20,,,,D,0.3333333333333333,0.1111111111111111,0.2727272727272727,0.45,0.23076923076923078,55,10,1,0,0.35359109538829203,,,0.5052356020942408,1,2.0,1.8,1.4
,SPA-La Liga,2016-2017,,,,Sociedad,Malaga,Home,2,2,1,1,15,5,9,10,1,0,9,4,3,16,,,,D,0.3333333333333333,0.13333333333333333,0.4444444444444444,0.625,0.75,10,10,1,0,0.35359109538829203,,,0.5052356020942408,1,2.2,1.8,1.2
,SPA-La Liga,2016-2017,,,,Sociedad,Celta,Away,2,2,0,0,18,8,7,17,1,0,13,5,3,8,,,,D,0.4444444444444444,0.1111111111111111,0.38461538461538464,0.5806451612903226,0.7,10,17,2,0,0.35359109538829203,,,0.5052356020942408,1,1.8,2.0,1.6
,SPA-La Liga,2016-2017,,,,Sp Gijon,Ath Bilbao,Home,2,1,0,0,12,4,2,18,3,0,13,4,5,15,,,,W,0.3333333333333333,0.16666666666666666,0.3076923076923077,0.48,0.2857142857142857,30,18,2,0,0.35359109538829203,,,0.5052356020942408,3,3.0,2.0,1.0
,SPA-La Liga,2016-2017,,,,Sp Gijon,Alaves,Away,0,0,0,0,7,1,6,12,1,0,13,2,4,10,,,,D,0.14285714285714285,0.0,0.15384615384615385,0.35,0.6,10,12,0,1,0.35359109538829203,,,0.5052356020942408,1,2.0,1.0,0.5
,SPA-La Liga,2016-2017,,,,Sp Gijon,Leganes,Home,2,1,2,0,7,4,3,12,0,0,9,2,5,16,,,,W,0.5714285714285714,0.2857142857142857,0.2222222222222222,0.4375,0.375,0,12,0,0,0.35359109538829203,,,0.5052356020942408,3,2.3333333333333335,1.3333333333333333,0.6666666666666666
,SPA-La Liga,2016-2017,,,,Sp Gijon,Ath Madrid,Away,0,5,0,3,10,1,4,9,2,0,18,7,1,14,,,,L,0.1,0.0,0.3888888888888889,0.35714285714285715,0.8,20,9,0,0,0.35359109538829203,,,0.5052356020942408,0,1.75,1.0,1.75
,SPA-La Liga,2016-2017,,,,Sp Gijon,Celta,Away,1,2,0,0,4,1,0,8,3,0,16,5,8,16,,,,L,0.25,0.25,0.3125,0.2,0.0,30,8,1,0,0.35359109538829203,,,0.5052356020942408,0,1.4,1.0,1.8
,SPA-La Liga,2016-2017,,,,Sp Gijon,Barcelona,Home,0,5,0,2,10,3,4,15,1,1,13,7,3,10,,,,L,0.3,0.0,0.5384615384615384,0.43478260869565216,0.5714285714285714,35,15,0,0,0.35359109538829203,,,0.5052356020942408,0,0.8,0.6,2.6
,SPA-La Liga,2016-2017,,,,Sp Gijon,La Coruna,Away,1,2,0,1,7,2,4,26,4,0,21,6,11,17,,,,L,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.25,0.26666666666666666,40,26,1,0,0.35359109538829203,,,0.5052356020942408,0,0.6,0.8,3.0
,SPA-La Liga,2016-2017,,,,Sp Gijon,Valencia,Home,1,2,1,1,10,2,4,21,5,0,7,3,4,11,,,,L,0.2,0.1,0.42857142857142855,0.5882352941176471,0.5,50,21,0,0,0.35359109538829203,,,0.5052356020942408,0,0.0,0.6,3.2
,SPA-La Liga,2016-2017,,,,Sp Gijon,Granada,Away,0,0,0,0,3,3,3,12,1,0,12,1,3,10,,,,D,1.0,0.0,0.08333333333333333,0.2,0.5,10,12,0,1,0.35359109538829203,,,0.5052356020942408,1,0.2,0.6,2.2
,SPA-La Liga,2016-2017,,,,Sp Gijon,Sevilla,Home,1,1,1,1,9,5,3,17,6,0,20,6,4,9,,,,D,0.5555555555555556,0.1111111111111111,0.3,0.3103448275862069,0.42857142857142855,60,17,0,0,0.35359109538829203,,,0.5052356020942408,1,0.4,0.6,2.0
,SPA-La Liga,2016-2017,,,,Sp Gijon,Malaga,Away,2,3,1,1,7,4,2,20,4,1,22,7,9,12,,,,L,0.5714285714285714,0.2857142857142857,0.3181818181818182,0.2413793103448276,0.18181818181818182,65,20,1,0,0.35359109538829203,,,0.5052356020942408,0,0.4,1.0,1.6
,SPA-La Liga,2016-2017,,,,Sp Gijon,Sociedad,Home,1,3,1,1,4,1,3,17,2,0,20,9,5,9,,,,L,0.25,0.25,0.45,0.16666666666666666,0.375,20,17,0,0,0.35359109538829203,,,0.5052356020942408,0,0.4,1.0,1.8
,SPA-La Liga,2016-2017,,,,Sp Gijon,Real Madrid,Away,1,2,1,2,9,3,6,18,3,0,19,7,5,19,,,,L,0.3333333333333333,0.1111111111111111,0.3684210526315789,0.32142857142857145,0.5454545454545454,30,18,0,0,0.35359109538829203,,,0.5052356020942408,0,0.4,1.0,1.8
,SPA-La Liga,2016-2017,,,,Sp Gijon,Osasuna,Home,3,1,1,0,9,5,2,17,3,0,15,2,5,13,,,,W,0.5555555555555556,0.3333333333333333,0.13333333333333333,0.375,0.2857142857142857,30,17,2,0,0.35359109538829203,,,0.5052356020942408,3,0.8,1.6,2.0
